reward_today,future_reward,delay,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,fixation.started,text.started,key_resp.started,fixation.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,
67,72,45,0,28,28,71,121.75410040002316,122.75391169986688,122.75391169986688,122.75391169986688,l,2.193400099873543,None,3,001,2023-11-03_13h13.00.928,delay_discounting,2023.1.3,59.64067680822047,
92,97,45,0,29,29,96,124.9708994999528,125.97081359988078,125.97081359988078,125.97081359988078,t,1.7735232999548316,None,3,001,2023-11-03_13h13.00.928,delay_discounting,2023.1.3,59.64067680822047,
22,24,88,0,30,30,26,127.77072709985077,128.77022739988752,128.77022739988752,128.77022739988752,l,1.8922978001646698,None,3,001,2023-11-03_13h13.00.928,delay_discounting,2023.1.3,59.64067680822047,
40,42,35,0,31,31,44,130.6875604998786,131.68682969990186,131.68682969990186,131.68682969990186,t,4.824113100068644,None,3,001,2023-11-03_13h13.00.928,delay_discounting,2023.1.3,59.64067680822047,
9,13,81,0,32,32,15,136.53755699982867,137.5374547999818,137.5374547999818,137.5374547999818,l,1.7723811001051217,None,3,001,2023-11-03_13h13.00.928,delay_discounting,2023.1.3,59.64067680822047,
59,63,5,0,33,33,63,139.33763889991678,140.337201599963,140.337201599963,140.337201599963,l,3.2626741998828948,None,3,001,2023-11-03_13h13.00.928,delay_discounting,2023.1.3,59.64067680822047,
79,96,6,0,34,34,83,143.62035620003007,144.62066219979897,144.62066219979897,144.62066219979897,l,1.2335760998539627,None,3,001,2023-11-03_13h13.00.928,delay_discounting,2023.1.3,59.64067680822047,
27,29,18,0,35,35,31,145.87090969993733,146.87071429984644,146.87071429984644,146.87071429984644,l,2.935065499972552,None,3,001,2023-11-03_13h13.00.928,delay_discounting,2023.1.3,59.64067680822047,
68,74,50,0,36,36,72,149.83682369999588,150.83740119985305,150.83740119985305,150.83740119985305,t,3.957912400132045,None,3,001,2023-11-03_13h13.00.928,delay_discounting,2023.1.3,59.64067680822047,
51,53,22,0,37,37,55,154.82019119989127,155.82052870001644,155.82052870001644,155.82052870001644,t,2.047678500181064,None,3,001,2023-11-03_13h13.00.928,delay_discounting,2023.1.3,59.64067680822047,
5,7,45,0,38,38,11,157.9014406998176,158.88748469995335,158.88748469995335,158.90381019981578,t,2.177421399857849,None,3,001,2023-11-03_13h13.00.928,delay_discounting,2023.1.3,59.64067680822047,
27,50,21,0,39,39,2,161.08726569986902,162.08698050002567,162.08698050002567,162.08698050002567,l,3.262875699903816,None,3,001,2023-11-03_13h13.00.928,delay_discounting,2023.1.3,59.64067680822047,
78,80,162,0,40,40,6,165.38436799985357,166.3706745998934,166.3706745998934,166.38754499983042,t,3.1129958000965416,None,3,001,2023-11-03_13h13.00.928,delay_discounting,2023.1.3,59.64067680822047,
23,25,96,0,41,41,27,169.51794069982134,170.50389679986984,170.50389679986984,170.5210152999498,t,3.2726908999029547,None,3,001,2023-11-03_13h13.00.928,delay_discounting,2023.1.3,59.64067680822047,
43,45,56,0,42,42,47,173.80396159994416,174.8036460999865,174.8036460999865,174.8036460999865,t,1.124438599916175,None,3,001,2023-11-03_13h13.00.928,delay_discounting,2023.1.3,59.64067680822047,
80,98,9,0,43,43,84,175.9539098998066,176.95364229986444,176.95364229986444,176.95364229986444,l,3.498511099955067,None,3,001,2023-11-03_13h13.00.928,delay_discounting,2023.1.3,59.64067680822047,
101,101,51,0,44,44,98,180.47035519988276,181.47062749997713,181.47062749997713,181.47062749997713,l,7.884254700038582,None,3,001,2023-11-03_13h13.00.928,delay_discounting,2023.1.3,59.64067680822047,
89,116,36,0,45,45,93,189.3868573999498,190.38689349987544,190.38689349987544,190.38689349987544,l,4.534170699771494,None,3,001,2023-11-03_13h13.00.928,delay_discounting,2023.1.3,59.64067680822047,
48,50,91,0,46,46,52,194.95147229987197,195.93717930000275,195.93717930000275,195.9540987999644,t,1.5357488000299782,None,3,001,2023-11-03_13h13.00.928,delay_discounting,2023.1.3,59.64067680822047,
50,52,11,0,47,47,54,197.50379340001382,198.50394949992187,198.50394949992187,198.50394949992187,t,0.9289470000658184,None,3,001,2023-11-03_13h13.00.928,delay_discounting,2023.1.3,59.64067680822047,
49,60,89,0,48,48,4,199.45431760000065,200.4541797998827,200.4541797998827,200.4541797998827,l,3.4703955999575555,None,3,001,2023-11-03_13h13.00.928,delay_discounting,2023.1.3,59.64067680822047,
82,102,15,0,49,49,86,203.95375359989703,204.9537808999885,204.9537808999885,204.9537808999885,l,2.0317848999984562,None,3,001,2023-11-03_13h13.00.928,delay_discounting,2023.1.3,59.64067680822047,
13,16,24,0,50,50,18,207.0037475998979,208.00368869979866,208.00368869979866,208.00368869979866,t,1.8921727000270039,None,3,001,2023-11-03_13h13.00.928,delay_discounting,2023.1.3,59.64067680822047,
64,68,30,0,51,51,68,209.95089560002089,210.93729629996233,210.93729629996233,210.95354999997653,t,4.8906318000517786,None,3,001,2023-11-03_13h13.00.928,delay_discounting,2023.1.3,59.64067680822047,
57,61,88,0,52,52,61,215.85431909980252,216.8539414999541,216.8539414999541,216.8539414999541,t,1.618048899807036,None,3,001,2023-11-03_13h13.00.928,delay_discounting,2023.1.3,59.64067680822047,
40,55,62,0,53,53,3,218.50369939999655,219.50356399989687,219.50356399989687,219.50356399989687,t,1.939275300130248,None,3,001,2023-11-03_13h13.00.928,delay_discounting,2023.1.3,59.64067680822047,
38,40,21,0,54,54,42,221.4847613000311,222.47045589983463,222.47045589983463,222.48675359995104,t,3.135438200086355,None,3,001,2023-11-03_13h13.00.928,delay_discounting,2023.1.3,59.64067680822047,
2,6,18,0,55,55,8,225.63702649995685,226.6368578998372,226.6368578998372,226.6368578998372,l,3.2275044000707567,None,3,001,2023-11-03_13h13.00.928,delay_discounting,2023.1.3,59.64067680822047,
6,10,54,0,56,56,12,229.88716079993173,230.8875090999063,230.8875090999063,230.8875090999063,t,3.2400223000440747,None,3,001,2023-11-03_13h13.00.928,delay_discounting,2023.1.3,59.64067680822047,
1,5,9,0,57,57,7,234.15426169987768,235.15385099989362,235.15385099989362,235.15385099989362,l,2.714899299899116,None,3,001,2023-11-03_13h13.00.928,delay_discounting,2023.1.3,59.64067680822047,
12,15,16,0,58,58,17,237.88664949988015,238.88713509985246,238.88713509985246,238.88713509985246,t,1.9498770998325199,None,3,001,2023-11-03_13h13.00.928,delay_discounting,2023.1.3,59.64067680822047,
74,86,80,0,59,59,78,240.8678748998791,241.85403549997136,241.85403549997136,241.87116590002552,t,1.3060257998295128,None,3,001,2023-11-03_13h13.00.928,delay_discounting,2023.1.3,59.64067680822047,
87,112,30,0,60,60,91,243.1871470999904,244.18710349989124,244.18710349989124,244.18710349989124,l,2.0422574998810887,None,3,001,2023-11-03_13h13.00.928,delay_discounting,2023.1.3,59.64067680822047,
88,114,33,0,61,61,92,246.25424169981852,247.253502599895,247.253502599895,247.253502599895,l,2.2775725999381393,None,3,001,2023-11-03_13h13.00.928,delay_discounting,2023.1.3,59.64067680822047,
33,35,54,0,62,62,37,249.5539861000143,250.55403249990195,250.55403249990195,250.55403249990195,t,1.366484200116247,None,3,001,2023-11-03_13h13.00.928,delay_discounting,2023.1.3,59.64067680822047,
32,34,48,0,63,63,36,251.93717139982618,252.93669090000913,252.93669090000913,252.93669090000913,t,1.0306750000454485,None,3,001,2023-11-03_13h13.00.928,delay_discounting,2023.1.3,59.64067680822047,
60,64,10,0,64,64,64,254.00096959993243,254.98755279998295,254.98755279998295,255.00354679999873,t,0.9427057998254895,None,3,001,2023-11-03_13h13.00.928,delay_discounting,2023.1.3,59.64067680822047,
73,84,75,0,65,65,77,255.95348299993202,256.95423059980385,256.95423059980385,256.95423059980385,l,3.079731399891898,None,3,001,2023-11-03_13h13.00.928,delay_discounting,2023.1.3,59.64067680822047,
41,43,42,0,66,66,45,260.0540716999676,261.0538872999605,261.0538872999605,261.0538872999605,t,1.2304368999321014,None,3,001,2023-11-03_13h13.00.928,delay_discounting,2023.1.3,59.64067680822047,
16,18,40,0,67,67,20,262.3181906999089,263.30354349990375,263.30354349990375,263.32046169997193,t,1.1655319000128657,None,3,001,2023-11-03_13h13.00.928,delay_discounting,2023.1.3,59.64067680822047,
28,30,24,0,68,68,32,264.50122079998255,265.4870643999893,265.4870643999893,265.503787699854,t,2.5119855001103133,None,3,001,2023-11-03_13h13.00.928,delay_discounting,2023.1.3,59.64067680822047,
15,35,13,0,69,69,1,268.02053339988925,269.0203497998882,269.0203497998882,269.0203497998882,l,2.31509180017747,None,3,001,2023-11-03_13h13.00.928,delay_discounting,2023.1.3,59.64067680822047,
85,108,24,0,70,70,89,271.3539289999753,272.353846399812,272.353846399812,272.353846399812,l,2.032051500165835,None,3,001,2023-11-03_13h13.00.928,delay_discounting,2023.1.3,59.64067680822047,
20,22,72,0,71,71,24,274.4178985999897,275.4041819998529,275.4041819998529,275.42025649989955,t,2.0337705998681486,None,3,001,2023-11-03_13h13.00.928,delay_discounting,2023.1.3,59.64067680822047,
21,23,80,0,72,72,25,277.4680955000222,278.4537303999532,278.4537303999532,278.4712784998119,t,3.796887199860066,None,3,001,2023-11-03_13h13.00.928,delay_discounting,2023.1.3,59.64067680822047,
47,49,84,0,73,73,51,282.28445309982635,283.2704837999772,283.2704837999772,283.28716409998015,t,8.044088100083172,None,3,001,2023-11-03_13h13.00.928,delay_discounting,2023.1.3,59.64067680822047,
46,48,77,0,74,74,50,291.337649299996,292.33714540000074,292.33714540000074,292.33714540000074,t,1.7612948999740183,None,3,001,2023-11-03_13h13.00.928,delay_discounting,2023.1.3,59.64067680822047,
24,26,104,0,75,75,28,294.12071719998494,295.1201368998736,295.1201368998736,295.1201368998736,t,1.2468315998557955,None,3,001,2023-11-03_13h13.00.928,delay_discounting,2023.1.3,59.64067680822047,
4,9,36,0,76,76,10,296.4011799998116,297.3868728999514,297.3868728999514,297.40351799991913,t,3.93909619981423,None,3,001,2023-11-03_13h13.00.928,delay_discounting,2023.1.3,59.64067680822047,
49,51,98,0,77,77,53,301.3536441999022,302.353732699994,302.353732699994,302.353732699994,t,1.2729897999670357,None,3,001,2023-11-03_13h13.00.928,delay_discounting,2023.1.3,59.64067680822047,
58,62,99,0,78,78,62,303.65432620001957,304.65379139990546,304.65379139990546,304.65379139990546,t,1.808837000047788,None,3,001,2023-11-03_13h13.00.928,delay_discounting,2023.1.3,59.64067680822047,
91,95,42,0,79,79,95,306.48770489986055,307.4870550998021,307.4870550998021,307.4870550998021,t,1.2822227999567986,None,3,001,2023-11-03_13h13.00.928,delay_discounting,2023.1.3,59.64067680822047,
81,100,12,0,80,80,85,308.80122999986634,309.7869229000062,309.7869229000062,309.8038287998643,l,1.2427137000486255,None,3,001,2023-11-03_13h13.00.928,delay_discounting,2023.1.3,59.64067680822047,
52,54,33,0,81,81,56,311.0535671999678,312.05380869982764,312.05380869982764,312.05380869982764,t,1.1016326998360455,None,3,001,2023-11-03_13h13.00.928,delay_discounting,2023.1.3,59.64067680822047,
72,82,70,0,82,82,76,313.18696329998784,314.1874784999527,314.1874784999527,314.1874784999527,t,2.539365499978885,None,3,001,2023-11-03_13h13.00.928,delay_discounting,2023.1.3,59.64067680822047,
77,92,95,0,83,83,81,316.7540211000014,317.75388769991696,317.75388769991696,317.75388769991696,l,1.8225901999976486,None,3,001,2023-11-03_13h13.00.928,delay_discounting,2023.1.3,59.64067680822047,
69,76,55,0,84,84,73,319.60419019986875,320.60389729985036,320.60389729985036,320.60389729985036,l,4.251208500005305,None,3,001,2023-11-03_13h13.00.928,delay_discounting,2023.1.3,59.64067680822047,
84,106,21,0,85,85,88,324.8866359000094,325.88741939980537,325.88741939980537,325.88741939980537,l,2.075525499880314,None,3,001,2023-11-03_13h13.00.928,delay_discounting,2023.1.3,59.64067680822047,
76,90,90,0,86,86,80,327.987179499818,328.98739229980856,328.98739229980856,328.98739229980856,l,5.078370000002906,None,3,001,2023-11-03_13h13.00.928,delay_discounting,2023.1.3,59.64067680822047,
29,31,30,0,87,87,33,334.0876986000221,335.0874479999766,335.0874479999766,335.0874479999766,t,1.694842199794948,None,3,001,2023-11-03_13h13.00.928,delay_discounting,2023.1.3,59.64067680822047,
11,30,7,0,88,88,0,336.80473549989983,337.8039722000249,337.8039722000249,337.8039722000249,l,7.284376500174403,None,3,001,2023-11-03_13h13.00.928,delay_discounting,2023.1.3,59.64067680822047,
3,8,27,0,89,89,9,345.12053469987586,346.1206310999114,346.1206310999114,346.1206310999114,l,8.762703000102192,None,3,001,2023-11-03_13h13.00.928,delay_discounting,2023.1.3,59.64067680822047,
61,65,15,0,90,90,65,354.9037730998825,355.90377979981713,355.90377979981713,355.90377979981713,t,2.581935300026089,None,3,001,2023-11-03_13h13.00.928,delay_discounting,2023.1.3,59.64067680822047,
25,27,6,0,91,91,29,358.50369159993716,359.5037247999571,359.5037247999571,359.5037247999571,t,4.496935100061819,None,3,001,2023-11-03_13h13.00.928,delay_discounting,2023.1.3,59.64067680822047,
90,93,39,0,92,92,94,364.0204001998063,365.02063639997505,365.02063639997505,365.02063639997505,t,1.6764132000971586,None,3,001,2023-11-03_13h13.00.928,delay_discounting,2023.1.3,59.64067680822047,
78,94,3,0,93,93,82,366.7347399999853,367.72036169981584,367.72036169981584,367.7369516999461,l,2.0922119000460953,None,3,001,2023-11-03_13h13.00.928,delay_discounting,2023.1.3,59.64067680822047,
35,37,66,0,94,94,39,369.8372323999647,370.836951199919,370.836951199919,370.836951199919,t,2.083706400124356,None,3,001,2023-11-03_13h13.00.928,delay_discounting,2023.1.3,59.64067680822047,
83,104,18,0,95,95,87,372.95133059984073,373.9374370998703,373.9374370998703,373.9541792999953,l,1.5133419998455793,None,3,001,2023-11-03_13h13.00.928,delay_discounting,2023.1.3,59.64067680822047,
45,47,70,0,96,96,49,375.48429099982604,376.4707396000158,376.4707396000158,376.48732819990255,t,2.0955870000179857,None,3,001,2023-11-03_13h13.00.928,delay_discounting,2023.1.3,59.64067680822047,
36,38,7,0,97,97,40,378.58700769999996,379.5872312998399,379.5872312998399,379.5872312998399,t,2.0349513001274318,None,3,001,2023-11-03_13h13.00.928,delay_discounting,2023.1.3,59.64067680822047,
66,70,40,0,98,98,70,381.6540143999737,382.65413399995305,382.65413399995305,382.65413399995305,t,2.3758985998574644,None,3,001,2023-11-03_13h13.00.928,delay_discounting,2023.1.3,59.64067680822047,
19,21,64,0,99,99,23,385.05348889995366,386.054409599863,386.054409599863,386.054409599863,t,1.8117003999650478,None,3,001,2023-11-03_13h13.00.928,delay_discounting,2023.1.3,59.64067680822047,
